geography code,total,1,2,3,4,5,6+
E02006298,3764,7,56,169,680,993,1859
E02006299,3770,4,37,144,387,743,2455
E02006300,3477,14,145,545,669,968,1136
E02006301,2661,32,104,398,611,385,1131
E02006302,2895,2,22,121,367,646,1737
E02006303,3191,6,43,457,430,925,1330
E02006304,3306,1,24,191,529,1124,1437
E02006305,4079,22,95,388,515,1312,1747
E02006306,3203,3,20,226,465,1012,1477
E02006307,3172,3,39,72,302,789,1967
E02006308,3496,39,266,639,620,694,1238
E02006309,2989,4,47,352,494,879,1213
E02006310,3290,0,35,114,713,944,1484
E02006311,3828,7,69,272,718,1089,1673
E02006312,3649,3,13,108,461,1014,2050
E02006313,4520,13,37,202,888,1327,2053
E02006314,3190,7,56,181,479,756,1711
E02006315,2828,2,33,149,405,703,1536
E02006316,3247,7,28,201,706,887,1418
E02000166,3537,66,272,829,697,613,1060
E02000167,3629,89,293,708,795,538,1206
E02000168,3535,111,464,766,847,543,804
E02000169,2942,64,176,334,625,706,1037
E02000170,3685,363,382,584,724,595,1037
E02000171,3502,105,329,881,923,512,752
E02000172,4186,202,555,1040,1048,835,506
E02000173,3569,327,426,691,854,611,660
E02000174,3822,157,579,916,911,658,601
E02000175,4277,403,463,1106,1011,643,651
E02000176,3261,264,400,699,926,472,500
E02000177,3865,138,451,983,1060,808,425
E02000178,4280,353,562,1262,1057,586,460
E02000179,2870,273,313,509,752,500,523
E02000180,3394,166,430,905,859,529,505
E02000181,3657,190,286,841,1197,658,485
E02000182,2963,103,291,563,845,554,607
E02000183,3881,224,622,931,803,542,759
E02000184,3655,135,484,833,1160,673,370
E02000185,3938,402,516,1084,1018,564,354
E02000186,3099,241,500,778,724,337,519
E02000187,3290,110,315,946,1075,593,251
E02000188,3170,140,372,807,965,594,292
E02000189,2253,196,390,551,533,351,232
E02000190,3181,370,493,1144,825,241,108
E02000191,2868,296,562,820,703,241,246
E02000192,3375,146,565,1068,943,445,208
E02000193,3850,482,750,1072,816,420,310
E02000001,4385,373,870,1357,1086,366,333
E02000345,2693,124,224,556,555,361,873
E02000346,2563,129,205,521,859,598,251
E02000347,2727,138,227,495,791,442,634
E02000348,2804,61,213,618,899,503,510
E02000350,3605,170,396,912,800,471,856
E02000351,3826,325,358,908,1166,602,467
E02000352,2810,71,232,625,916,468,498
E02000353,3192,156,306,687,574,634,835
E02000354,4056,207,412,1228,983,696,530
E02000355,3240,206,341,480,599,556,1058
E02000356,3144,118,335,811,710,558,612
E02000357,2507,69,149,592,744,693,260
E02000358,4775,159,469,1359,1175,913,700
E02000359,2416,63,123,356,406,783,685
E02000360,4747,140,472,1267,1521,870,477
E02000361,3467,212,481,878,969,561,366
E02000362,2634,62,205,700,746,589,332
E02000363,4402,134,340,999,1607,937,385
E02000364,3899,189,419,918,889,716,768
E02000365,5740,294,778,1470,1301,940,957
E02000366,3690,143,298,931,857,775,686
E02000367,4163,144,482,1134,1266,637,500
E02000368,4028,107,404,1081,1121,862,453
E02000369,5100,189,502,1604,1577,829,399
E02000370,3768,102,515,1203,1060,649,239
E02000371,5672,412,862,1726,1570,857,245
E02006918,3113,120,434,872,706,602,379
E02006921,2909,123,212,688,1009,440,437
E02000372,3674,345,405,670,921,776,557
E02000373,2433,73,189,397,836,645,293
E02000374,2590,48,137,499,642,564,700
E02000375,3230,217,394,1003,719,436,461
E02000376,3152,158,421,1060,726,381,406
E02000377,3613,234,390,1032,841,510,606
E02000378,3271,183,473,1103,839,319,354
E02000379,3190,136,328,812,673,423,818
E02000380,2559,78,223,605,653,455,545
E02000381,3583,240,409,900,849,436,749
E02000382,2823,134,321,660,702,359,647
E02000383,4456,347,403,1198,1201,728,579
E02000384,3256,120,338,935,856,560,447
E02000385,3094,214,270,997,802,445,366
E02000386,3585,202,361,972,1001,621,428
E02000387,2841,208,352,632,610,600,439
E02000388,3805,113,361,1242,901,534,654
E02000389,3452,104,134,605,873,678,1058
E02000390,2823,66,188,644,659,615,651
E02000391,3419,94,243,746,706,531,1099
E02000392,4122,127,334,875,1080,644,1062
E02000393,2650,24,97,532,833,451,713
E02000394,3551,66,247,934,1394,492,418
E02000395,2719,45,160,463,698,457,896
E02000396,2699,75,158,465,681,453,867
E02000397,3376,209,370,855,903,511,528
E02000398,2713,128,251,583,811,525,415
E02000400,3061,67,191,595,746,560,902
E02000401,2351,20,107,268,662,840,454
E02000402,2469,41,146,488,660,729,405
E02000403,2915,212,283,561,717,505,637
E02000404,2640,55,174,479,637,697,598
E02000405,2550,38,88,275,556,349,1244
E02000406,2665,55,131,419,771,758,531
E02000407,2905,156,273,772,771,406,527
E02000408,2689,70,188,561,803,659,408
E02000409,2505,120,161,595,685,454,490
E02000410,2839,81,193,593,744,253,975
E02000411,2695,76,146,579,753,686,455
E02000412,2873,218,319,761,599,467,509
E02000413,2945,138,169,352,589,443,1254
E02000414,2562,80,117,445,561,610,749
E02000415,2697,145,204,570,536,493,749
E02000416,3463,160,518,894,822,571,498
E02000417,2852,169,216,452,672,380,963
E02000418,2235,28,91,283,444,296,1093
E02000419,3323,286,334,702,748,416,837
E02000420,3050,178,310,726,755,649,432
E02000421,2875,109,267,880,731,496,392
E02000422,2926,153,227,563,726,731,526
E02000423,2516,107,168,459,530,525,727
E02000424,3088,71,250,780,852,393,742
E02000425,2116,83,143,322,310,485,773
E02000426,2882,69,186,429,789,390,1019
E02000427,2829,249,283,577,647,347,726
E02000428,2758,109,196,671,744,577,461
E02000429,3207,131,246,716,953,349,812
E02000430,3462,123,340,994,925,375,705
E02000431,3133,172,354,622,851,385,749
E02000432,2879,124,297,731,889,306,532
E02006794,2911,163,293,754,788,571,342
E02000554,4226,142,389,1245,1181,746,523
E02000555,3986,125,268,930,885,881,897
E02000556,4561,192,528,1330,1170,676,665
E02000557,3929,127,444,1219,1016,655,468
E02000558,3780,182,344,1268,896,760,330
E02000559,3882,95,551,1063,712,556,905
E02000560,3177,151,476,876,733,406,535
E02000561,3413,216,265,861,716,436,919
E02000562,3594,84,365,1069,947,538,591
E02000563,3652,122,383,1039,1141,579,388
E02000564,5004,210,855,1538,1328,605,468
E02000565,3610,105,383,962,1089,686,385
E02000566,3662,85,409,856,871,581,860
E02000567,4937,112,585,1364,1506,769,601
E02000568,4063,195,540,1136,1095,628,469
E02000569,4745,63,337,1264,1596,832,653
E02000570,4119,122,578,1011,938,558,912
E02000571,3777,81,371,999,1195,649,482
E02000572,3490,95,324,929,1046,730,366
E02000573,4204,114,535,993,1072,574,916
E02000574,3840,121,607,1019,1257,476,360
E02000575,5583,433,879,1724,1421,767,359
E02000576,4322,148,505,1333,1522,634,180
E02000577,3163,268,398,838,834,603,222
E02000578,2454,83,183,696,763,471,258
E02000579,4013,221,521,997,1032,599,643
E02000580,4517,299,645,1551,1101,546,375
E02000581,3311,191,404,816,852,729,319
E02000582,3946,463,525,931,948,420,659
E02000583,3496,118,444,865,734,406,929
E02000584,3922,171,432,725,915,557,1122
E02000585,3919,225,379,780,1125,498,912
E02000586,3729,267,270,643,1016,573,960
E02000587,3536,275,286,583,795,468,1129
E02000588,4458,215,397,993,1155,639,1059
E02000589,4422,540,590,1081,1254,480,477
E02000590,3890,334,632,867,978,495,584
E02000591,3589,457,602,855,1053,353,269
E02000592,3583,357,338,701,953,530,704
E02000593,4067,273,615,1052,1165,472,490
E02000594,3710,117,384,872,847,503,987
E02000595,3747,179,434,855,833,406,1040
E02000596,3605,113,333,827,976,567,789
E02000597,3459,83,369,901,1099,527,480
E02000619,3743,134,361,956,1067,750,475
E02000620,4398,76,574,1141,1325,803,479
E02000621,5083,281,641,1520,1400,673,568
E02000622,3482,116,336,832,944,718,536
E02000623,3409,130,252,652,1269,691,415
E02000624,3500,113,268,840,1198,675,406
E02000625,3383,147,292,623,1235,678,408
E02000626,3443,203,308,734,1077,691,430
E02000627,4042,144,326,1045,1202,673,652
E02000628,3972,186,362,937,1065,893,529
E02000629,3973,70,393,989,1099,736,686
E02000630,3336,68,316,842,905,537,668
E02000631,3723,90,266,736,896,697,1038
E02000632,4148,72,274,1042,1204,745,811
E02000633,3872,119,349,1082,1142,576,604
E02000634,3021,96,260,774,981,542,368
E02000635,4066,136,357,1084,1039,674,776
E02000636,3076,40,177,499,748,442,1170
E02000637,3935,167,341,1061,969,497,900
E02000638,4104,100,325,931,1310,848,590
E02000639,3398,101,301,782,1172,665,377
E02000640,3785,29,97,587,1113,896,1063
E02000641,3442,70,314,693,1044,787,534
E02000642,4162,108,281,861,944,824,1144
E02000643,3589,138,279,771,990,544,867
E02000644,3565,67,293,704,899,642,960
E02000645,3870,94,272,868,1042,619,975
E02000646,3842,164,291,736,1032,557,1062
E02000647,3444,73,185,576,797,686,1127
E02000648,3232,67,240,672,908,877,468
E02000649,4887,329,518,1110,1394,774,762
E02000650,3233,50,222,687,834,864,576
E02000651,3492,162,273,638,800,471,1148
E02000652,2527,37,65,162,335,802,1126
E02006801,3840,66,370,1284,1166,616,338
E02000653,3547,109,347,964,1085,621,421
E02000654,3336,113,331,926,999,636,331
E02000655,3366,139,366,1068,798,612,383
E02000657,3776,118,428,992,917,649,672
E02000658,3538,145,300,789,914,571,819
E02000659,3284,36,189,607,1151,555,746
E02000660,3659,159,490,952,987,478,593
E02000661,3139,60,301,607,905,584,682
E02000662,3317,42,274,689,1009,688,615
E02000663,2903,40,138,568,687,532,938
E02000664,4452,136,526,1278,1186,731,595
E02000665,3504,79,264,726,812,710,913
E02000666,2859,29,144,533,667,580,906
E02000667,2595,29,76,304,412,757,1017
E02000668,2816,12,105,358,703,543,1095
E02000669,3270,69,335,728,997,534,607
E02000670,2748,52,173,581,907,414,621
E02000671,3668,69,192,617,977,728,1085
E02000672,3509,90,364,820,843,569,823
E02000673,3490,73,217,719,836,621,1024
E02000674,3020,37,100,315,479,599,1490
E02000675,3419,34,130,399,845,757,1254
E02000676,3252,47,190,547,931,580,957
E02000677,2692,70,167,379,424,366,1286
E02000678,2432,31,81,387,625,807,501
E02000679,3455,89,298,607,872,685,904
E02000680,3016,104,235,540,970,616,551
E02000681,3268,37,114,588,674,1023,832
E02000682,3095,25,99,315,714,1030,912
E02000683,2763,37,107,491,818,753,557
E02000685,3357,52,244,612,1055,730,664
E02000686,2839,36,126,556,1066,742,313
E02000687,3436,56,190,688,974,703,825
E02006783,2893,10,73,268,1237,953,352
E02006784,3168,39,129,606,864,853,677
E02006798,3210,150,400,783,924,651,302
E02000714,2733,55,216,475,646,655,686
E02000715,2234,37,129,474,455,532,607
E02000716,2320,57,141,457,561,425,679
E02000717,2400,53,141,509,576,489,632
E02000718,2210,39,102,447,678,537,407
E02000719,2937,102,287,650,709,634,555
E02000720,2220,43,116,377,398,431,855
E02000721,2737,108,200,579,501,465,884
E02000722,2943,66,229,735,786,598,529
E02000723,2737,39,129,415,330,643,1181
E02000724,2434,37,107,374,360,652,904
E02000725,3671,115,515,954,1159,618,310
E02000726,3666,96,525,1193,891,591,370
E02000727,2251,54,153,439,432,534,639
E02000728,2237,47,86,343,362,637,762
E02000729,2207,51,107,436,403,523,687
E02000730,2443,66,154,457,399,474,893
E02000731,2825,60,168,555,478,773,791
E02000732,2326,52,150,528,604,500,492
E02000733,3465,82,179,790,1038,912,464
E02000734,2672,58,213,647,648,657,449
E02000735,2355,43,129,518,510,630,525
E02000736,2574,23,109,404,563,881,594
E02000737,3068,30,147,475,785,947,684
E02000738,2563,34,90,333,486,935,685
E02000739,2286,57,152,492,486,635,464
E02000740,2556,67,197,541,778,686,287
E02000741,2767,45,142,408,934,807,431
E02000742,2498,24,115,316,650,882,511
E02000743,2893,122,218,617,757,826,353
E02000744,2942,57,222,521,967,798,377
E02000745,2782,36,167,573,686,749,571
E02000746,2574,67,233,684,590,506,494
E02000747,4371,102,769,1200,934,991,375
E02000748,2230,57,159,429,693,529,363
E02000749,3022,51,173,618,829,957,394
E02000750,4370,69,336,1140,1678,762,385
E02000807,3705,34,241,873,1351,655,551
E02000808,4167,139,650,1490,1145,513,230
E02000809,5936,112,790,2099,2108,606,221
E02000810,4137,99,516,1221,1228,762,311
E02000812,4385,140,527,1310,1387,717,304
E02000813,3746,105,399,915,1245,790,292
E02000814,3876,75,326,1098,1205,734,438
E02000815,2516,81,312,684,866,369,204
E02000816,3959,121,340,1102,1206,796,394
E02000817,2809,73,175,859,882,536,284
E02000818,3217,99,333,911,866,623,385
E02000819,3415,162,302,1103,880,619,349
E02000820,3873,119,460,1262,1044,611,377
E02000821,3097,121,194,772,787,690,533
E02000822,3294,123,283,897,1082,591,318
E02000823,3155,89,230,623,1086,676,451
E02000824,3553,121,297,756,1084,856,439
E02000825,3545,129,410,981,995,671,359
E02000826,3539,103,353,941,924,750,468
E02000827,4304,182,513,1174,1316,701,418
E02000828,3180,192,243,733,756,753,503
E02000829,4334,180,357,1458,898,763,678
E02000830,3783,95,262,991,918,556,961
E02000831,3918,65,328,965,897,806,857
E02000832,4106,112,278,1061,1086,949,620
E02000833,2973,51,165,539,1017,710,491
E02000834,4198,170,320,972,926,717,1093
E02000835,2930,27,162,518,796,537,890
E02000836,3362,24,117,648,677,772,1124
E02000837,3300,49,86,257,450,468,1990
E02000838,3862,47,152,749,1151,684,1079
E02000839,3381,33,152,498,890,737,1071
E02006802,2867,101,351,707,859,456,393
E02000864,3468,51,240,1003,1073,715,386
E02000865,2763,52,252,668,867,596,328
E02000866,3829,49,280,755,870,1011,864
E02000867,4307,143,663,1390,1157,542,412
E02000868,2618,58,273,758,777,523,229
E02000869,2485,61,224,660,807,468,265
E02000870,2560,37,186,633,804,683,217
E02000871,3107,67,316,886,945,587,306
E02000872,3088,82,453,818,977,511,247
E02000873,2792,87,235,694,985,471,320
E02000874,2494,182,183,583,781,552,213
E02000875,3437,106,348,905,1111,631,336
E02000876,2750,106,400,828,703,458,255
E02000877,3252,48,237,705,1023,823,416
E02000878,3900,144,569,1194,972,529,492
E02000879,2855,71,267,691,822,652,352
E02000880,2090,63,205,547,745,302,228
E02000881,2379,55,191,502,693,586,352
E02000882,2884,45,265,727,908,491,448
E02000883,2880,59,174,655,953,745,294
E02000884,3707,186,536,1223,1008,419,335
E02000885,2509,60,271,686,731,497,264
E02000886,3185,47,333,960,1062,476,307
E02000887,3165,68,280,773,1030,725,289
E02000888,3306,49,479,1000,1050,463,265
E02000889,2879,84,313,754,965,492,271
E02000890,3093,87,370,959,1072,396,209
E02000891,5742,233,773,1650,1998,680,408
E02000893,2912,38,192,712,1068,569,333
E02000894,4510,59,431,1293,1493,735,499
E02006853,3320,195,663,1145,670,415,232
E02006854,2991,89,701,851,906,281,163
E02000923,3632,65,254,853,1099,698,663
E02000924,5295,200,789,1547,1395,938,426
E02000925,3412,62,261,831,1127,679,452
E02000926,4283,53,413,1260,1181,862,514
E02000927,3228,38,144,763,1101,769,413
E02000928,3635,26,140,623,848,663,1335
E02000929,3201,90,339,871,1164,476,261
E02000930,4382,83,308,928,1412,800,851
E02000931,3532,50,141,637,762,492,1450
E02000932,4777,78,411,1212,1306,707,1063
E02000933,3872,59,302,773,938,608,1192
E02000934,4325,95,342,1167,1255,733,733
E02000935,2468,46,109,618,845,529,321
E02000936,4057,150,366,719,1520,672,630
E02000937,3130,21,154,551,680,439,1285
E02000938,4032,45,219,675,1299,982,812
E02000939,2915,43,117,368,452,312,1623
E02000940,3494,45,349,897,1216,683,304
E02000941,4125,35,185,853,981,682,1389
E02000942,3794,32,180,539,736,534,1773
E02000943,3708,85,274,918,850,566,1015
E02000944,2856,39,278,563,934,704,338
E02000945,2764,37,186,555,708,732,546
E02000946,3172,36,186,567,876,694,813
E02000947,3820,17,120,732,1110,759,1082
E02000948,4493,52,303,1026,1418,706,988
E02000949,4072,122,361,696,809,578,1506
E02000950,3233,33,143,570,1096,745,646
E02000951,2946,138,292,648,707,351,810
E02000952,2644,129,242,568,602,349,754
E02000953,3113,213,241,554,784,703,618
E02000954,2299,22,69,253,505,497,953
E02000955,2527,35,145,279,857,496,715
E02000956,3066,48,187,709,975,702,445
E02000957,4238,57,263,873,1379,821,845
E02000958,2973,37,129,401,504,614,1288
E02000959,2980,57,183,700,798,643,599
E02000960,3055,69,257,557,881,529,762
E02000961,4064,119,396,835,1294,571,849
E02000962,4424,237,695,1268,1097,583,544
E02000963,4141,124,285,1125,1295,902,410
E02000964,5638,228,538,1947,1699,802,424
E02000965,3981,141,357,914,1326,881,362
E02000966,4714,179,556,1126,1220,852,781
E02000967,3653,157,393,805,1090,657,551
E02000968,5713,294,736,1560,1563,1095,465
E02000969,3719,201,456,929,1217,685,231
E02000970,4874,167,564,1148,1411,716,868
E02000971,4354,390,653,992,1048,575,696
E02000972,4503,319,962,1481,1029,425,287
E02000973,5312,296,973,1725,1108,559,651
E02000974,4380,359,705,1098,1059,483,676
E02000975,4621,613,845,1144,1105,568,346
E02000976,5041,537,812,1245,1324,595,528
E02000977,3895,183,585,1257,979,415,476
E02000978,3882,72,165,537,831,704,1573
E02000979,3892,121,436,1099,1092,563,581
E02000980,4498,206,683,1354,1439,556,260
E02000981,4853,250,684,1548,1188,587,596
E02000982,4143,141,643,1195,1183,548,433
E02000983,4422,258,709,1200,1281,705,269
E02000002,2713,23,66,368,872,816,568
E02000003,3834,28,127,487,802,1120,1270
E02000004,2318,4,25,141,463,784,901
E02000005,3183,13,70,318,881,1265,636
E02000007,3441,21,141,580,1004,1141,554
E02000008,4591,25,137,626,1675,1522,606
E02000009,3212,31,125,430,1094,1020,512
E02000010,3292,14,116,428,1105,1164,465
E02000011,2289,12,48,255,491,779,704
E02000012,3258,7,79,348,521,778,1525
E02000013,3125,4,57,369,1119,1100,476
E02000014,3531,14,121,359,1181,1332,524
E02000015,3170,39,118,921,775,780,537
E02000016,2934,122,600,785,640,478,309
E02000017,2729,37,123,479,383,683,1024
E02000018,3326,13,90,567,1170,1015,471
E02000019,3010,8,70,296,1152,1020,464
E02000020,3460,29,156,541,898,1052,784
E02000021,2949,21,134,387,625,1099,683
E02000022,3261,100,298,1017,933,696,217
E02000023,2431,50,173,535,634,666,373
E02006799,3624,14,119,368,1176,1288,659
E02000024,4110,53,174,476,708,672,2027
E02000025,3622,69,225,575,1136,501,1116
E02000026,2496,21,53,206,463,545,1208
E02000027,3705,21,125,495,875,1072,1117
E02000028,2473,19,73,257,660,361,1103
E02000029,3513,62,172,485,875,724,1195
E02000030,3410,7,66,168,511,585,2073
E02000031,2817,26,73,237,627,417,1437
E02000032,2742,7,33,113,137,739,1713
E02000033,3317,29,96,373,758,891,1170
E02000034,3403,30,110,530,917,442,1374
E02000035,3381,134,215,485,1029,469,1049
E02000036,3942,54,131,411,926,900,1520
E02000037,3397,22,105,289,613,539,1829
E02000038,4049,66,169,559,1048,644,1563
E02000039,2485,24,83,205,492,329,1352
E02000040,2649,22,103,296,689,513,1026
E02000041,3120,45,114,309,647,738,1267
E02000042,4421,173,284,909,1147,680,1228
E02000043,2693,27,47,143,370,514,1592
E02000044,2862,26,100,310,822,876,728
E02000045,4168,80,222,723,1261,891,991
E02000046,2860,131,184,429,826,331,959
E02000047,4036,79,268,778,1192,1087,632
E02000048,3784,34,142,408,896,747,1557
E02000049,3028,66,234,666,1006,662,394
E02000050,3853,74,236,625,888,680,1350
E02000051,3537,111,165,364,1161,428,1308
E02000052,4163,64,247,725,1143,854,1130
E02000053,3244,195,450,680,682,540,697
E02000054,2774,76,218,523,656,363,938
E02000055,4179,209,287,607,1177,602,1297
E02000056,3390,10,70,224,728,381,1977
E02000057,2460,74,79,255,526,478,1048
E02000058,3961,106,206,373,805,744,1727
E02000059,3990,198,352,806,1124,626,884
E02000060,3400,161,198,437,481,436,1687
E02000061,3172,189,295,385,629,323,1351
E02000062,2357,118,149,357,644,573,516
E02000063,2503,66,120,371,431,586,929
E02000064,2450,69,173,416,764,476,552
E02000065,2728,36,130,443,688,704,727
E02000066,3795,71,127,893,794,994,916
E02000067,3580,21,149,547,988,1011,864
E02000068,3041,41,170,539,1005,712,574
E02000069,2495,26,64,284,591,563,967
E02000070,3177,6,42,186,600,994,1349
E02000071,2782,6,28,127,413,1026,1182
E02000072,4722,60,233,820,1323,1379,907
E02000073,3968,3,22,112,375,1103,2353
E02000074,3185,14,96,557,790,834,894
E02000075,3172,2,27,75,492,936,1640
E02000077,2870,2,33,211,256,915,1453
E02000078,3036,2,31,129,623,744,1507
E02000079,3267,13,30,299,720,707,1498
E02000080,3702,14,95,200,588,1033,1772
E02000081,3106,6,43,276,488,839,1454
E02000082,3356,6,25,82,359,1129,1755
E02000083,3985,13,84,370,713,1318,1487
E02000084,4209,2,62,160,674,961,2350
E02000085,3084,3,36,158,800,824,1263
E02000086,2789,12,24,132,420,774,1427
E02000087,3142,8,56,123,541,571,1843
E02000088,2984,3,14,88,442,784,1653
E02000089,2899,0,17,70,301,739,1772
E02000090,3962,14,124,612,1183,686,1343
E02000091,4279,39,226,576,905,755,1778
E02000092,2722,11,89,327,725,718,852
E02006785,2567,7,23,284,421,819,1013
E02000093,3408,26,120,335,567,955,1405
E02000094,2738,19,92,322,576,664,1065
E02000095,3117,37,115,383,564,782,1236
E02000096,2518,26,78,244,296,311,1563
E02000097,2926,20,67,340,515,833,1151
E02000098,2652,26,117,338,471,504,1196
E02000099,2782,31,173,395,578,583,1022
E02000100,2696,227,168,147,222,423,1509
