geography code,total,1,2,3,4+
E02003943,3445,1237,1245,458,505
E02003944,4031,1262,1450,574,745
E02003945,2656,809,1123,358,366
E02003946,3714,1078,1456,528,652
E02003947,2753,796,1074,414,469
E02003948,3685,1268,1314,499,604
E02003949,3472,1669,1056,411,336
E02003950,2429,839,901,327,362
E02003951,2920,1010,1186,387,337
E02003952,2853,845,1121,415,472
E02003953,4232,1036,1599,710,887
E02003954,3091,1143,1062,429,457
E02003955,4032,1207,1489,646,690
E02003956,2884,701,1115,484,584
E02003957,4192,1148,1596,621,827
E02003958,3180,773,1211,525,671
E02003959,2841,806,996,495,544
E02003960,2577,806,1055,319,397
E02003961,3866,932,1575,627,732
E02003962,2587,727,991,391,478
E02003963,4195,1533,1436,587,639
E02003964,3407,1037,1458,375,537
E02006781,989,336,378,122,153
E02003065,3960,1400,1460,477,623
E02003066,2613,645,1157,359,452
E02003067,3174,895,1134,470,675
E02003068,2671,759,1075,364,473
E02003069,2390,704,1039,291,356
E02003070,4942,1119,1969,807,1047
E02003071,3521,1278,1251,432,560
E02003072,4127,1323,1594,542,668
E02003073,2651,569,1041,438,603
E02003074,3448,1021,1202,575,650
E02003075,2288,490,901,345,552
E02003076,3761,919,1429,569,844
E02003077,2491,649,962,362,518
E02003078,2756,661,1100,401,594
E02003079,3905,959,1377,702,867
E02003080,3917,1293,1473,518,633
E02003081,4126,1209,1713,536,668
E02003082,4453,2168,1544,399,342
E02003084,4665,2305,1302,499,559
E02003085,3307,1186,972,548,601
E02003086,2810,1220,885,313,392
E02003087,4029,1042,1768,561,658
E02003088,3451,913,1436,458,644
E02003089,2532,738,1015,377,402
E02006845,3352,916,1230,558,648
E02006846,2887,734,971,567,615
E02003122,2843,653,1273,413,504
E02003123,3508,1005,1349,543,611
E02003124,3333,985,1155,561,632
E02003125,2648,817,985,424,422
E02003126,2909,775,1101,520,513
E02003127,3060,837,1058,522,643
E02003128,3823,1242,1336,612,633
E02003129,2760,763,1015,428,554
E02003130,4392,1281,1558,763,790
E02003131,3193,848,1198,556,591
E02003132,3398,995,1237,513,653
E02003133,3012,697,1180,531,604
E02003134,2735,714,893,501,627
E02003135,3008,803,1038,568,599
E02003136,3286,831,1332,520,603
E02003137,3125,798,1164,474,689
E02003138,3138,895,1097,519,627
E02003139,2544,442,1017,493,592
E02003140,3126,763,1172,511,680
E02003141,3690,1383,1250,568,489
E02003142,3877,1202,1310,654,711
E02003143,3295,919,1186,550,640
E02003144,3257,1142,1010,329,776
E02003145,3049,1086,1034,433,496
E02003146,3522,1070,1096,516,840
E02003147,3579,1527,987,507,558
E02003148,4376,2222,1274,391,489
E02003149,4158,1697,1236,519,706
E02003150,6100,3135,1761,598,606
E02003151,3213,799,1418,470,526
E02003152,3971,1048,1532,607,784
E02003153,3379,943,1250,530,656
E02003194,2440,563,1034,363,480
E02003195,2176,471,823,387,495
E02003196,4197,971,1671,627,928
E02003197,2809,709,1004,502,594
E02003198,2898,717,980,571,630
E02003199,3986,1120,1536,631,699
E02003200,4139,1107,1550,674,808
E02003201,4458,1358,1457,752,891
E02003202,2671,878,989,391,413
E02003203,3173,906,1128,555,584
E02003204,3781,1186,1382,558,655
E02003205,3354,867,1191,543,753
E02003206,4077,1222,1456,590,809
E02003207,2861,746,1013,472,630
E02003208,5025,2047,1720,686,572
E02003209,2686,822,1032,424,408
E02003210,4386,1653,1631,500,602
E02003211,4413,1791,1920,363,339
E02003090,2802,762,1080,397,563
E02003091,2756,730,1017,446,563
E02003092,2801,526,1049,469,757
E02003093,2726,635,1154,400,537
E02003094,3319,729,1271,572,747
E02003095,2723,583,998,457,685
E02003096,2719,789,929,439,562
E02003097,2681,728,1097,356,500
E02003098,4145,1171,1308,711,955
E02003099,2842,772,1038,458,574
E02003100,4514,1316,1629,700,869
E02003101,4289,1062,1440,805,982
E02003102,2577,525,1029,405,618
E02003103,2793,636,896,555,706
E02003104,3196,891,1093,508,704
E02003105,2554,628,960,411,555
E02003106,3596,993,1277,583,743
E02003107,4514,1437,1467,665,945
E02003108,3813,965,1490,561,797
E02003109,2445,585,954,316,590
E02003110,3998,826,1391,684,1097
E02003111,2689,893,858,374,564
E02003112,2635,733,899,431,572
E02003113,4161,1036,1577,635,913
E02003114,3133,1017,1140,453,523
E02003115,3994,1248,1449,613,684
E02003116,3264,1017,1139,510,598
E02003117,3615,1051,1272,583,709
E02003118,4250,1208,1422,721,899
E02003119,4163,986,1546,711,920
E02003120,3531,947,1347,495,742
E02003121,4300,1129,1682,632,857
E02003212,3607,1063,1371,542,631
E02003214,2745,904,871,453,517
E02003215,3068,839,1242,466,521
E02003216,3911,1115,1476,600,720
E02003217,2775,875,934,419,547
E02003218,2596,743,768,427,658
E02003219,2536,460,1060,424,592
E02003220,4321,1242,1586,610,883
E02003221,2872,1010,890,478,494
E02003222,2525,623,801,505,596
E02003223,4306,1400,1485,714,707
E02003224,3814,1021,1554,552,687
E02003225,2552,776,823,438,515
E02003226,3345,1270,828,481,766
E02003227,2789,1085,748,434,522
E02003228,2698,803,886,409,600
E02003229,2300,537,808,473,482
E02003230,3548,1520,1148,444,436
E02003231,3445,1007,1094,576,768
E02003232,3522,1127,1232,573,590
E02003233,3838,1274,1211,640,713
E02003234,3615,1002,1287,605,721
E02003235,3349,1105,1293,421,530
E02003236,4403,1169,1695,671,868
E02006847,3551,707,1182,735,927
E02006848,2892,786,1023,542,541
E02006849,3437,680,1176,629,952
E02003154,3038,860,1132,476,570
E02003155,2568,906,891,375,396
E02003156,3944,1010,1514,648,772
E02003157,2819,1066,883,433,437
E02003158,2529,979,874,333,343
E02003159,2449,774,833,392,450
E02003161,3553,1795,1092,377,289
E02003163,4109,1847,1651,335,276
E02003164,3821,1119,1524,536,642
E02003165,3038,834,1195,473,536
E02003166,4349,1203,1564,700,882
E02003167,4448,2149,1407,404,488
E02003168,3081,950,1197,447,487
E02003169,3027,851,1372,374,430
E02003170,4500,1597,1849,528,526
E02003171,3236,956,1303,464,513
E02006840,4501,1296,1678,658,869
E02006634,3533,881,1380,525,747
E02006635,3415,1121,1223,485,586
E02006636,3059,943,1176,425,515
E02006637,4505,1217,1688,729,871
E02006638,3076,1204,1112,383,377
E02006639,3391,741,1516,499,635
E02006640,2941,697,1236,433,575
E02006641,2968,774,1186,431,577
E02006642,2412,570,1011,368,463
E02006643,4512,871,1481,870,1290
E02006644,2782,637,1121,476,548
E02006645,2992,805,1125,445,617
E02006646,2242,520,911,340,471
E02006647,2337,421,1014,374,528
E02006648,2398,586,930,363,519
E02006649,2979,909,1068,492,510
E02006650,4387,924,1784,780,899
E02006651,2760,589,1101,380,690
E02006652,3703,885,1243,637,938
E02006653,3989,956,1462,699,872
E02006654,4291,1552,1517,608,614
E02006655,2703,523,1127,428,625
E02006656,2867,745,927,500,695
E02006657,3951,995,1387,641,928
E02006658,3162,937,1234,438,553
E02006659,2997,690,1163,523,621
E02006660,5481,1511,2087,863,1020
E02006661,2808,430,999,618,761
E02006662,2367,539,880,410,538
E02006663,4264,1023,1522,778,941
E02006664,2683,582,1205,373,523
E02006665,2953,869,1297,362,425
E02006666,2338,620,853,387,478
E02006667,2509,598,836,501,574
E02006668,2517,700,935,377,505
E02006669,4358,1260,1824,569,705
E02006670,3068,1095,1068,459,446
E02006671,2791,1098,954,386,353
E02006672,2728,682,1105,411,530
E02006673,2435,1001,848,266,320
E02006674,2425,760,815,373,477
E02006675,3229,696,1387,463,683
E02006676,2658,799,1134,316,409
E02006677,3201,752,1348,458,643
E02006678,3033,761,1169,467,636
E02006679,3872,849,1563,629,831
E02006680,3251,1119,1105,430,597
E02006681,2538,702,1033,320,483
E02006682,4286,1390,1628,564,704
E02006683,3094,651,1235,502,706
E02006684,2778,995,898,433,452
E02006685,3234,883,1232,503,616
E02006686,2130,506,769,352,503
E02006687,3017,811,1044,555,607
E02006688,2447,707,907,382,451
E02006689,2584,561,1124,386,513
E02006690,2865,702,1247,414,502
E02006691,5595,1509,2017,920,1149
E02006692,2290,608,827,393,462
E02006693,2462,638,993,391,440
E02006694,2791,1010,1048,375,358
E02006695,2762,735,1191,353,483
E02004129,2363,600,1058,302,403
E02004130,2873,1102,1062,335,374
E02004131,2421,662,974,373,412
E02004132,3349,745,1370,482,752
E02004133,3711,1211,1485,453,562
E02004134,2810,704,1111,407,588
E02004135,3604,1034,1614,418,538
E02004136,3398,915,1379,432,672
E02004137,2375,661,1078,266,370
E02004138,3564,1375,1524,326,339
E02004139,3032,1005,1248,395,384
E02004140,2606,1059,1105,224,218
E02004141,2472,666,1024,350,432
E02004142,2224,561,977,311,375
E02004143,2679,678,1101,418,482
E02004144,2973,841,1226,425,481
E02004145,2896,1034,1248,275,339
E02004146,3043,826,1134,512,571
E02004147,3328,1289,1137,441,461
E02004148,3350,1301,1295,334,420
E02004149,2681,741,1104,363,473
E02004150,2835,885,847,479,624
E02004151,3284,858,1226,521,679
E02004152,2986,1108,757,301,820
E02004153,3219,893,1178,561,587
E02004154,3183,1004,920,473,786
E02004155,3305,1079,1093,505,628
E02004156,4766,2538,1343,422,463
E02004157,2993,1206,998,340,449
E02004158,3317,1018,1092,576,631
E02004159,3939,1018,1520,683,718
E02004160,3030,886,1115,427,602
E02004161,3313,1042,1031,543,697
E02004162,3247,1095,1208,465,479
E02004163,3144,1184,1140,383,437
E02004164,2747,627,1208,390,522
E02004165,3433,866,1464,480,623
E02004166,2715,708,1033,423,551
E02004167,3015,960,1041,451,563
E02004168,2734,967,897,421,449
E02004169,2858,657,1123,423,655
E02004170,3223,922,1160,541,600
E02004171,3144,839,1187,477,641
E02004172,2571,646,1067,372,486
E02004173,2922,668,1185,436,633
E02004174,3396,1135,1220,481,560
E02004175,2491,944,849,294,404
E02004176,2421,730,1020,290,381
E02004177,2541,800,908,399,434
E02004178,2260,590,905,335,430
E02004179,3717,1069,1407,573,668
E02004180,2273,463,939,340,531
E02004181,2571,821,925,385,440
E02004182,2896,1171,898,351,476
E02004183,2654,929,989,337,399
E02004184,3532,943,1257,590,742
E02004185,2510,653,1113,323,421
E02004186,3426,809,1422,504,691
E02004187,3966,1141,1554,557,714
E02004188,2743,783,1157,342,461
E02004189,2417,607,981,384,445
E02004190,3285,897,1283,448,657
E02004191,3848,1505,1283,516,544
E02004192,3230,921,1418,398,493
E02004193,4741,1148,1674,819,1100
E02004194,2655,749,1042,374,490
E02004195,2635,983,1048,321,283
E02004196,3111,880,1294,412,525
E02004197,2874,806,1329,341,398
E02004198,2980,1057,1089,390,444
E02004199,2550,786,1192,266,306
E02004200,2532,903,1121,218,290
E02004201,2231,585,986,275,385
E02004202,3332,927,1297,484,624
E02004203,2425,640,1052,320,413
E02004204,4038,1173,1580,544,741
E02004205,2759,794,1088,394,483
E02004206,3216,1241,1255,356,364
E02004207,2534,645,1056,359,474
E02004208,3423,886,1515,485,537
E02004209,3553,983,1335,559,676
E02004210,3268,1422,1049,382,415
E02004211,2946,870,1319,353,404
E02004212,2494,663,929,417,485
E02004213,2049,495,844,349,361
E02004214,2821,1154,845,420,402
E02004215,2390,817,783,362,428
E02004216,2383,603,993,361,426
E02004217,3382,1056,1249,515,562
E02004218,2462,683,993,346,440
E02004219,2297,585,953,319,440
E02004220,3027,1091,1230,357,349
E02004221,2767,934,1233,304,296
E02004222,2762,1127,920,322,393
E02004223,4793,1357,1760,752,924
E02004224,2640,691,1107,355,487
E02004225,2438,760,847,370,461
E02004226,3047,835,1345,381,486
E02004227,3682,936,1470,532,744
E02004228,2830,671,1244,373,542
E02004229,3272,796,1396,450,630
E02004230,3242,986,1217,471,568
E02004231,2710,717,1136,387,470
E02004232,2639,606,1119,369,545
E02004233,5467,1823,2098,668,878
E02004234,2630,687,1158,336,449
E02004235,2765,799,1136,363,467
E02004236,2440,630,981,375,454
E02004237,3105,771,1142,444,748
E02004238,3503,1282,1505,320,396
E02004239,2627,840,1134,295,358
E02004240,2576,847,787,397,545
E02004241,4132,1468,1460,539,665
E02004242,3092,1018,1387,333,354
E02004243,2605,567,1063,415,560
E02004244,3096,736,1349,444,567
E02004245,2965,582,1169,512,702
E02004246,3040,689,1614,358,379
E02004247,2373,490,1019,350,514
E02004248,3492,1041,1595,393,463
E02004249,2223,465,975,318,465
E02004250,3569,1196,1488,416,469
E02004251,2757,693,1204,403,457
E02004252,3422,1388,1193,392,449
E02004253,3944,1055,1759,505,625
E02004254,4078,918,1559,687,914
E02004255,3399,1148,1293,429,529
E02004256,3769,886,1590,529,764
E02004257,3235,1094,1140,479,522
E02004258,4545,1326,1855,616,748
E02004259,2759,736,1212,347,464
E02004260,3328,723,1346,546,713
E02004261,4438,1451,1609,632,746
E02004262,3197,731,1447,442,577
E02004263,2463,660,1024,322,457
E02004264,3372,863,1304,562,643
E02004265,3690,1105,1461,538,586
E02004266,3313,841,1238,525,709
E02004267,2241,629,1004,264,344
E02004268,4504,1601,1794,488,621
E02004269,4213,1714,1521,466,512
E02004270,3226,822,1421,437,546
E02004271,4408,1314,1917,517,660
E02004272,4925,1329,2011,728,857
E02004273,3338,1162,1409,343,424
E02004274,3001,1091,1092,369,449
E02004275,3366,964,1496,442,464
E02004276,2813,1099,1095,301,318
E02004277,4573,1726,1539,608,700
E02004278,3876,1204,1431,543,698
E02004279,3323,836,1466,505,516
E02004280,3324,900,1396,474,554
E02004281,3176,1007,1082,504,583
E02004282,3912,1120,1776,473,543
E02004283,3709,1047,1470,522,670
E02004284,4743,2120,1592,569,462
E02004285,3299,1092,1147,515,545
E02004286,2122,528,818,322,454
E02004287,2399,686,891,372,450
E02004288,2094,712,720,313,349
E02004289,3081,826,1203,486,566
E02004600,2451,704,884,419,444
E02004601,2341,696,984,301,360
E02004602,2771,890,926,477,478
E02004603,2958,972,941,389,656
E02004604,3437,1193,997,568,679
E02004605,2443,841,745,359,498
E02004606,4147,1356,1395,609,787
E02004607,4794,2097,1629,510,558
E02004608,5072,2598,1718,367,389
E02004609,3125,860,1172,504,589
E02004610,3618,1423,1331,370,494
E02004611,4586,1270,1635,663,1018
E02004612,4155,1254,1535,615,751
E02004613,2755,882,994,373,506
E02004614,2276,699,830,298,449
E02004615,3589,1082,1526,426,555
E02004616,4055,1440,1545,492,578
E02004617,3428,1035,1365,479,549
E02004618,2990,733,1230,447,580
E02004619,3171,892,1317,403,559
E02004620,3149,804,1134,520,691
E02004621,3103,1454,1002,317,330
E02004622,2798,801,1041,407,549
E02004623,3451,963,1364,501,623
E02004624,2488,633,1003,362,490
E02004625,4014,1122,1607,563,722
E02004626,3645,856,1569,511,709
E02004627,2302,677,895,329,401
E02004628,3201,829,1212,514,646
E02004629,5333,1567,2034,767,965
E02004630,2605,645,1052,392,516
E02004631,2130,536,917,308,369
E02004632,4362,1315,1610,653,784
E02004633,3423,837,1383,533,670
E02004634,4263,1270,1525,617,851
E02004635,2903,694,1196,449,564
E02004636,3272,819,1201,561,691
E02004637,3965,1567,1301,518,579
E02004638,2285,535,832,404,514
E02004639,3935,1828,1170,420,517
E02004640,2987,909,788,470,820
E02004641,3260,991,1278,445,546
E02004642,4580,1048,1489,858,1185
E02004643,3000,806,906,523,765
E02004644,3547,1000,1167,604,776
E02004645,3941,977,1464,676,824
E02004646,3782,1296,1229,618,639
E02004647,2423,678,916,353,476
E02004648,2549,686,1027,411,425
E02004649,2812,663,980,519,650
E02004650,4025,892,1324,803,1006
E02004651,3173,777,1278,495,623
E02004652,2828,786,1245,355,442
E02004653,2569,564,990,416,599
E02004654,4731,1352,1731,653,995
E02004655,3193,935,1163,485,610
E02004656,4967,1798,1608,723,838
E02004657,2860,713,1123,419,605
E02004658,2681,662,1031,385,603
E02004659,2640,669,1091,353,527
E02004660,2760,742,1209,314,495
E02004661,3573,1042,1390,479,662
E02004662,2540,690,982,363,505
E02004663,2827,867,1010,395,555
E02004664,2909,905,1039,435,530
E02004665,3543,970,1285,501,787
E02004666,4600,1017,1735,807,1041
E02004667,4819,1721,1787,583,728
E02004668,3684,1044,1557,468,615
E02004669,2731,583,1226,395,527
E02004670,5574,1678,2080,805,1011
E02004671,2480,617,1041,382,440
E02004672,5251,1499,1898,832,1022
E02004673,2351,703,938,303,407
E02004674,3636,996,1366,560,714
E02006047,3418,894,1306,515,703
E02006048,2714,686,1026,425,577
E02006049,3167,826,1269,502,570
E02006050,3613,1282,1138,512,681
E02006051,3099,812,1277,415,595
E02006052,3187,907,1197,468,615
E02006053,3848,1127,1345,622,754
E02006054,3699,1446,1325,438,490
E02006055,3744,1128,1306,557,753
E02006056,3068,850,1198,422,598
E02006057,3410,1271,1221,434,484
E02006058,3085,689,1238,518,640
E02006059,2673,637,1097,424,515
E02006060,3432,1254,1126,459,593
E02006061,3791,1113,1401,520,757
E02006062,4423,1078,1893,628,824
E02006063,2748,596,1093,386,673
E02006064,3740,1475,1400,425,440
E02006065,3743,1150,1400,578,615
E02006066,3309,859,1384,492,574
E02006067,2972,786,1254,423,509
E02006068,3092,840,1067,538,647
E02006069,4435,1624,1438,660,713
E02006070,2955,846,1137,447,525
E02006071,3408,814,1327,536,731
E02006072,3758,832,1637,546,743
E02006073,2960,1001,903,458,598
E02006074,3467,830,1380,584,673
E02006075,2099,599,823,280,397
E02006076,3660,1065,1430,524,641
E02006077,2444,760,982,339,363
E02006078,2410,664,967,338,441
E02006079,3114,924,1284,423,483
E02006080,2502,651,996,369,486
E02006081,2253,560,952,321,420
E02006082,2840,832,1119,386,503
E02006083,2504,719,993,360,432
E02006084,3165,921,1334,397,513
E02006085,2549,675,1010,420,444
E02006086,2706,602,1052,413,639
E02006087,2640,815,900,467,458
E02006088,3149,1021,1003,506,619
E02006089,2939,1212,871,410,446
E02006090,2985,893,1070,480,542
E02006091,4254,1233,1686,556,779
E02006092,2659,748,1043,367,501
E02006093,3747,1130,1513,494,610
E02006094,2357,624,1030,347,356
E02006095,3585,1172,1407,453,553
E02006096,2849,772,1112,415,550
E02006097,2933,1079,988,437,429
E02006098,3158,820,1392,410,536
E02006099,2736,661,994,458,623
E02006100,2955,763,1169,447,576
E02006101,2420,734,899,366,421
E02006102,3083,1020,967,526,570
E02006103,3079,818,1258,408,595
E02006104,3264,959,1201,490,614
E02006105,4680,1643,1614,718,705
E02006106,2991,802,1193,459,537
E02006107,3458,1093,1134,574,657
E02006108,4029,1692,1439,442,456
E02006109,3355,953,1306,445,651
E02006110,3441,1191,1109,524,617
E02006111,4322,1079,1806,643,794
E02006112,3094,773,1308,434,579
E02006113,3340,1296,1203,379,462
E02006114,2887,988,1239,320,340
E02006115,3254,1074,1251,424,505
E02006116,3519,971,1624,391,533
E02006117,2623,883,1115,310,315
W02000001,3793,1234,1330,553,676
W02000002,2916,908,1150,399,459
W02000003,4673,1801,1406,645,821
W02000004,3241,964,1303,428,546
W02000005,3997,1295,1605,487,610
W02000006,2847,873,969,438,567
W02000007,3003,910,1043,476,574
W02000008,2789,891,946,446,506
W02000009,3335,1012,1189,508,626
W02000010,2785,986,679,333,787
W02000011,3011,832,910,488,781
W02000012,3546,1113,1160,544,729
W02000013,2720,811,892,444,573
W02000014,2949,965,925,447,612
W02000015,3508,1222,1085,550,651
W02000016,2767,937,886,420,524
W02000017,3335,1099,1167,408,661
W02000018,2997,1175,963,344,515
W02000019,3218,1208,1105,419,486
W02000020,2958,991,1012,378,577
W02000021,3654,1391,1186,468,609
W02000022,2881,1090,1068,315,408
W02000023,2698,1009,920,321,448
W02000024,2556,898,867,355,436
W02000025,3160,1328,1020,377,435
W02000026,3730,1493,1454,379,404
W02000027,4228,1960,1340,462,466
W02000028,3043,990,1075,442,536
W02000029,2806,863,1164,357,422
W02000030,3002,1249,1105,295,353
W02000031,3606,1005,1428,535,638
W02000032,3539,1155,1376,467,541
W02000033,3002,1233,891,380,498
W02000034,3258,1018,1129,491,620
W02000035,3763,1121,1330,561,751
W02000036,4986,1695,2040,620,631
W02000037,3023,899,1119,447,558
W02000038,2755,929,995,393,438
