geography code,total,OW,SO,SR,PR
E02004156,4766,694,719,1481,107
E02004157,2993,961,855,284,36
E02004158,3317,911,1299,379,43
E02004159,3939,1371,1671,270,26
E02004160,3030,1286,1078,416,22
E02004161,3313,760,972,1104,57
E02004162,3247,1018,1077,335,22
E02004163,3144,1472,797,389,65
E02004164,2747,1286,821,169,64
E02004165,3433,1533,1161,78,37
E02004166,2715,1073,889,356,64
E02004167,3015,646,878,891,73
E02004168,2734,666,703,682,60
E02004169,2858,1133,1078,268,52
E02004170,3223,1013,1220,470,42
E02004171,3144,1306,1028,306,61
E02004172,2571,1164,850,195,47
E02004173,2922,1217,994,238,60
E02004174,3396,1169,1103,482,41
E02004175,2491,673,644,266,38
E02004176,2421,1176,627,129,62
E02004177,2541,880,804,267,35
E02004178,2260,1118,685,71,54
E02004179,3717,1553,1058,347,57
E02004180,2273,1074,756,90,45
E02004181,2571,874,850,405,34
E02004182,2896,597,719,793,36
E02004183,2654,1187,725,238,39
E02004184,3532,916,1265,650,28
E02004185,2510,1302,792,138,23
E02004186,3426,1382,1224,256,42
E02004187,3966,1552,1110,412,129
E02004188,2743,1354,757,254,68
E02004189,2417,716,1093,131,31
E02004190,3285,1411,1004,348,62
E02004191,3848,1389,907,793,53
E02004192,3230,1691,935,128,77
E02004193,4741,1652,2136,390,46
E02004194,2655,1155,760,251,45
E02004195,2635,967,621,570,41
E02004196,3111,1418,860,324,56
E02004197,2874,1475,858,223,26
E02004198,2980,1115,757,555,45
E02004199,2550,1449,562,195,43
E02004200,2532,1337,572,287,39
E02004201,2231,1225,591,100,31
E02004202,3332,1262,1212,275,50
E02004203,2425,1187,700,183,50
E02004204,4038,1617,1455,345,50
E02004205,2759,1234,951,109,33
E02004206,3216,1292,782,375,67
E02004207,2534,1128,913,193,23
E02004208,3423,1659,1256,64,30
E02004209,3553,1288,1411,363,36
E02004210,3268,999,798,540,61
E02004211,2946,1550,944,64,31
E02004212,2494,888,1005,274,20
E02004213,2049,847,833,23,13
E02004214,2821,622,917,484,35
E02004215,2390,765,804,381,30
E02004216,2383,1030,857,271,15
E02004217,3382,1197,1012,503,44
E02004218,2462,1122,914,139,23
E02004219,2297,1103,803,127,17
E02004220,3027,1321,827,336,48
E02004221,2767,1504,715,63,29
E02004222,2762,900,755,277,55
E02004223,4793,1522,1645,876,62
E02004224,2640,1183,736,142,77
E02004225,2438,862,764,306,29
E02004226,3047,1538,893,142,71
E02004227,3682,1730,1027,261,79
E02004228,2830,1438,835,121,71
E02004229,3272,1548,961,219,54
E02004230,3242,1194,981,413,36
E02004231,2710,1194,727,254,67
E02004232,2639,1217,796,135,62
E02004233,5467,2269,1629,641,92
E02004234,2630,1333,810,221,33
E02004235,2765,1248,871,275,36
E02004236,2440,1026,906,249,26
E02004237,3105,1350,1132,363,29
E02004238,3503,2025,790,281,32
E02004239,2627,1527,823,41,34
E02004240,2576,577,689,1088,23
E02004241,4132,1512,1207,603,55
E02004242,3092,1797,788,159,22
E02004243,2605,981,891,268,91
E02004244,3096,1419,1356,41,26
E02004245,2965,1164,1159,411,29
E02004246,3040,1920,871,57,31
E02004247,2373,931,689,223,105
E02004248,3492,1966,925,320,27
E02004249,2223,1106,847,152,12
E02004250,3569,1838,872,492,26
E02004251,2757,1340,1073,132,20
E02004252,3422,1301,810,702,58
E02004253,3944,2268,1313,62,33
E02004254,4078,1783,1659,260,33
E02004255,3399,1333,1100,452,32
E02004256,3769,1612,1379,252,65
E02004257,3235,1180,1056,491,40
E02004258,4545,2004,1277,670,59
E02004259,2759,1288,757,372,59
E02004260,3328,1128,853,379,110
E02004261,4438,1324,1594,830,43
E02004262,3197,1417,917,419,84
E02004263,2463,938,781,355,56
E02004264,3372,1352,1292,263,37
E02004265,3690,1619,991,556,46
E02004266,3313,1086,852,531,86
E02004267,2241,1109,501,225,66
E02004268,4504,2202,1055,516,63
E02004269,4213,1747,861,783,118
E02004270,3226,1581,812,297,94
E02004271,4408,2069,1012,558,119
E02004272,4925,2034,1509,544,139
E02004273,3338,1731,715,465,71
E02004274,3001,1295,773,549,42
E02004275,3366,1842,763,268,65
E02004276,2813,1317,575,479,32
E02004277,4573,1492,1262,976,65
E02004278,3876,1616,1249,535,39
E02004279,3323,1446,1066,341,92
E02004280,3324,1393,1033,364,65
E02004281,3176,832,1082,779,38
E02004282,3912,2140,1173,127,45
E02004283,3709,1541,1191,583,50
E02004284,4743,1417,891,519,94
E02004285,3299,994,1120,570,41
E02004286,2122,751,755,313,22
E02004287,2399,946,833,300,16
E02004288,2094,618,567,468,14
E02004289,3081,1182,1189,235,26
E02004600,2451,851,957,247,28
E02004601,2341,1233,785,113,25
E02004602,2771,572,966,825,24
E02004603,2958,579,647,531,22
E02004604,3437,551,883,1576,42
E02004605,2443,573,710,844,52
E02004606,4147,1018,1468,513,39
E02004607,4794,1128,1488,315,53
E02004608,5072,1158,1062,358,64
E02004609,3125,1252,1300,114,24
E02004610,3618,1476,1146,134,61
E02004611,4586,1801,1931,262,40
E02004612,4155,1725,1704,242,22
E02004613,2755,1361,968,98,22
E02004614,2276,1085,861,55,20
E02004615,3589,1578,996,518,96
E02004616,4055,1613,1025,653,144
E02004617,3428,1370,1028,419,115
E02004618,2990,1148,840,204,198
E02004619,3171,1182,848,376,167
E02004620,3149,1153,1224,479,32
E02004621,3103,963,621,785,58
E02004622,2798,859,822,572,23
E02004623,3451,1448,1077,479,82
E02004624,2488,903,882,305,32
E02004625,4014,1474,1190,598,139
E02004626,3645,1768,1191,234,69
E02004627,2302,925,693,298,38
E02004628,3201,1291,1193,438,42
E02004629,5333,1928,1754,906,72
E02004630,2605,1185,895,164,55
E02004631,2130,1024,775,120,28
E02004632,4362,1558,1460,759,69
E02004633,3423,1425,1235,439,48
E02004634,4263,1585,1456,644,72
E02004635,2903,1277,939,235,45
E02004636,3272,1409,1458,55,28
E02004637,3965,1134,1054,548,45
E02004638,2285,915,1028,128,8
E02004639,3935,751,941,702,52
E02004640,2987,734,842,429,54
E02004641,3260,1643,1137,159,26
E02004642,4580,1332,2161,560,25
E02004643,3000,554,1011,739,37
E02004644,3547,862,1369,707,31
E02004645,3941,1244,2055,116,27
E02004646,3782,935,1160,1330,58
E02004647,2423,813,833,585,31
E02004648,2549,1121,991,119,17
E02004649,2812,515,1626,107,15
E02004650,4025,767,2020,430,25
E02004651,3173,1031,1412,179,22
E02004652,2828,1498,763,152,50
E02004653,2569,1032,975,248,44
E02004654,4731,1701,1617,813,52
E02004655,3193,973,1182,590,55
E02004656,4967,1500,1655,851,69
E02004657,2860,1159,1229,142,19
E02004658,2681,1054,1169,108,25
E02004659,2640,1167,877,355,49
E02004660,2760,1380,815,303,40
E02004661,3573,1408,1303,599,43
E02004662,2540,989,839,298,39
E02004663,2827,984,986,421,40
E02004664,2909,890,1030,585,36
E02004665,3543,1421,1234,453,50
E02004666,4600,1146,2266,471,29
E02004667,4819,1679,1423,1014,53
E02004668,3684,1661,1086,393,86
E02004669,2731,1331,937,136,51
E02004670,5574,2191,2138,611,47
E02004671,2480,1124,874,139,32
E02004672,5251,1892,2010,465,47
E02004673,2351,1135,629,361,41
E02004674,3636,1232,1420,600,25
E02006047,3418,1367,1168,264,86
E02006048,2714,1017,914,399,49
E02006049,3167,1410,1331,30,11
E02006050,3613,881,1109,873,34
E02006051,3099,1505,916,254,96
E02006052,3187,1270,1143,189,53
E02006053,3848,1216,1439,602,39
E02006054,3699,1590,961,478,45
E02006055,3744,1014,1365,582,39
E02006056,3068,1219,1076,295,76
E02006057,3410,1279,929,506,58
E02006058,3085,1347,1155,176,40
E02006059,2673,1288,828,137,93
E02006060,3432,984,1066,688,42
E02006061,3791,1560,1379,328,52
E02006062,4423,2093,1599,213,52
E02006063,2748,1353,1021,111,40
E02006064,3740,1551,1073,295,47
E02006065,3743,1202,1176,756,38
E02006066,3309,1484,1212,346,37
E02006067,2972,1373,932,273,77
E02006068,3092,670,836,1000,44
E02006069,4435,966,1344,706,64
E02006070,2955,998,1280,114,17
E02006071,3408,1409,1327,160,28
E02006072,3758,1830,1321,219,57
E02006073,2960,591,838,1043,53
E02006074,3467,1240,1417,387,56
E02006075,2099,884,607,208,93
E02006076,3660,1602,1135,366,83
E02006077,2444,1104,706,306,46
E02006078,2410,1056,778,242,40
E02006079,3114,1222,945,384,65
E02006080,2502,895,756,279,47
E02006081,2253,1041,721,232,57
E02006082,2840,1115,925,426,43
E02006083,2504,959,875,344,39
E02006084,3165,1428,969,382,61
E02006085,2549,929,967,351,18
E02006086,2706,919,1161,257,24
E02006087,2640,596,919,588,19
E02006088,3149,782,933,1028,44
E02006089,2939,732,862,474,35
E02006090,2985,939,1133,403,42
E02006091,4254,1793,1321,614,94
E02006092,2659,1106,1132,120,13
E02006093,3747,1533,1174,494,50
E02006094,2357,1036,707,332,38
E02006095,3585,1415,1173,474,45
E02006096,2849,1062,1068,411,28
E02006097,2933,992,781,736,31
E02006098,3158,1578,931,246,80
E02006099,2736,917,1096,257,43
E02006100,2955,1082,1028,337,43
E02006101,2420,1031,725,294,46
E02006102,3083,704,829,1264,56
E02006103,3079,1482,1052,222,35
E02006104,3264,988,1310,375,37
E02006105,4680,1217,1531,300,64
E02006106,2991,922,1093,607,24
E02006107,3458,621,884,1603,61
E02006108,4029,1434,915,585,78
E02006109,3355,1761,1109,78,46
E02006110,3441,828,1166,904,52
E02006111,4322,1979,1477,310,77
E02006112,3094,1363,1100,185,53
E02006113,3340,1458,846,256,52
E02006114,2887,1359,488,583,47
E02006115,3254,1237,790,762,52
E02006116,3519,1708,848,281,90
E02006117,2623,1262,497,406,91
W02000001,3793,1523,1053,605,94
W02000002,2916,1493,813,188,69
W02000003,4673,1266,1183,1292,100
W02000004,3241,1576,965,286,73
W02000005,3997,1954,1034,358,104
W02000006,2847,1012,828,670,69
W02000007,3003,1089,829,421,81
W02000008,2789,1181,830,288,69
W02000009,3335,1350,1055,379,90
W02000010,2785,539,404,687,72
W02000011,3011,839,817,825,80
W02000012,3546,1202,1228,502,77
W02000013,2720,1035,992,228,61
W02000014,2949,1055,1000,444,71
W02000015,3508,1099,912,1096,94
W02000016,2767,1125,875,398,55
W02000017,3335,1358,1003,571,69
W02000018,2997,1350,716,461,83
W02000019,3218,1557,722,398,97
W02000020,2958,1439,689,373,78
W02000021,3654,1462,824,646,93
W02000022,2881,1480,669,276,88
W02000023,2698,1307,509,345,85
W02000024,2556,1125,558,371,92
W02000025,3160,1312,659,554,76
W02000026,3730,1884,750,386,86
W02000027,4228,1254,862,674,92
W02000028,3043,1258,833,615,32
W02000029,2806,1452,994,11,36
W02000030,3002,1252,775,387,49
W02000031,3606,1467,1319,217,40
W02000032,3539,1771,1112,234,46
W02000033,3002,812,804,306,43
W02000034,3258,1109,1188,451,63
W02000035,3763,1248,1359,642,38
W02000036,4986,2306,1396,501,52
W02000037,3023,1167,1003,359,39
W02000038,2755,1207,780,314,41
W02000039,3502,1321,1176,422,52
W02000040,2807,1174,785,274,101
W02000041,3857,1611,1084,539,94
W02000042,2622,1160,865,93,32
W02000043,2217,786,745,341,40
W02000044,2391,1187,830,35,20
W02000045,4084,1007,951,727,71
W02000047,2058,399,612,707,35
W02000049,2709,989,973,315,65
W02000050,2789,1069,966,263,32
W02000051,2263,848,751,334,43
W02000052,2305,584,602,649,46
W02000053,2631,1087,1012,203,41
W02000054,2460,1060,832,202,51
W02000055,2406,939,711,367,56
W02000056,2172,868,730,264,54
W02000057,2786,1158,751,405,72
W02000419,4653,1796,1791,420,58
W02000058,2291,879,770,308,28
W02000059,2691,982,1047,384,27
W02000060,4491,1320,1512,1108,42
W02000061,2862,659,767,1116,22
W02000062,2400,905,1149,146,14
W02000063,3506,1479,1372,288,57
W02000064,2596,660,835,784,20
W02000065,3000,1065,1436,123,25
W02000066,4150,1032,1344,1191,38
W02000067,2494,982,1186,144,13
W02000068,2453,796,800,459,24
W02000069,2524,1004,1028,195,24
W02000070,4266,1662,1934,217,35
W02000071,3049,1389,1320,99,21
W02000072,4668,1301,1935,830,44
W02000073,4313,1638,1384,782,48
W02000074,4098,1326,1497,749,41
W02000075,2224,942,960,125,17
W02000076,3169,1337,1173,325,40
W02000077,2536,1039,945,278,30
W02000080,3287,873,1301,825,46
W02000081,2331,554,942,608,28
W02000082,3171,747,1224,849,39
W02000083,3668,974,1402,802,66
W02000084,2240,1091,883,81,37
W02000085,3965,1608,1303,428,54
W02000086,2239,712,679,599,41
W02000087,2938,343,475,1923,60
W02000088,3515,856,984,534,58
W02000089,3781,721,1013,1181,75
W02000090,2422,825,853,566,33
W02000091,2636,965,1016,349,33
W02000092,3079,718,947,985,52
W02000093,2826,879,994,478,49
W02000094,3818,1003,1071,1433,66
W02000095,2697,1127,900,226,48
W02000096,2839,1003,908,582,79
W02000420,5577,2365,2224,354,104
W02000097,3893,1890,960,353,94
W02000098,2641,1213,891,158,45
W02000099,2955,919,700,712,87
W02000100,2748,1240,659,420,78
W02000101,2350,1055,684,165,41
W02000102,2652,1263,752,247,41
W02000103,2349,1167,663,194,57
W02000104,2880,1027,700,556,39
W02000105,2135,393,504,983,32
W02000106,2954,1437,662,313,70
W02000107,4449,2245,939,491,125
W02000108,3210,1671,668,354,62
W02000109,2583,931,603,406,36
W02000110,3072,1459,753,288,60
W02000111,3751,1740,858,449,99
W02000113,3635,1301,827,804,91
W02000114,2970,1404,826,292,68
W02000414,2565,1269,689,148,68
W02000416,4553,2002,1305,828,84
W02000116,3291,1509,986,191,56
W02000117,3321,713,363,425,61
W02000118,2840,865,684,644,53
W02000120,3257,1586,863,173,73
W02000122,2921,1561,748,176,85
W02000123,3432,1609,773,356,67
W02000124,4165,1811,944,670,71
W02000125,3308,1671,857,332,64
W02000421,5027,2496,1394,229,128
W02000126,3537,1860,957,206,87
W02000127,4462,2142,1057,586,83
W02000128,3130,1510,789,439,77
W02000129,2807,1425,813,157,81
W02000130,3118,811,681,828,34
W02000131,3020,1125,935,508,37
W02000132,2702,1243,784,207,67
W02000133,3322,1609,972,322,57
W02000134,3633,1555,1211,518,44
W02000135,3097,1060,806,808,32
W02000136,3708,1856,1000,268,72
W02000137,3047,959,807,915,33
W02000138,4171,1280,1188,899,36
W02000139,3318,1669,981,314,48
W02000140,3046,1000,722,883,48
W02000141,3004,1203,688,454,88
W02000142,2406,1086,645,347,52
W02000143,2516,1258,597,254,74
W02000144,3274,1524,920,360,63
W02000145,3124,1561,868,228,60
W02000146,2732,1425,851,145,47
W02000147,3221,1300,1016,393,67
W02000148,2267,803,596,550,35
W02000149,2945,1220,649,436,54
W02000151,3209,1270,969,632,50
W02000152,3387,1427,1149,524,37
W02000153,3351,1675,1001,340,64
W02000154,3344,1315,976,594,50
W02000156,3381,1387,1259,356,45
W02000157,3845,1670,1313,537,53
W02000158,2409,973,959,201,29
W02000159,2575,1057,756,474,43
W02000160,3193,1456,1168,319,52
W02000161,2320,742,697,550,43
W02000162,3781,1684,1156,460,58
W02000163,2371,910,689,360,46
W02000164,3035,1346,935,310,61
W02000165,2827,942,912,559,51
W02000166,3616,1066,1262,933,60
W02000167,4551,1184,1013,1250,67
W02000418,5149,2367,1500,560,91
W02000168,2661,940,983,414,49
W02000169,4034,1504,1366,678,76
W02000170,3868,1411,1440,607,68
W02000171,3288,1093,1586,219,43
W02000172,4201,1348,1590,762,66
W02000173,2987,838,1440,338,34
W02000174,3867,1608,1542,399,42
W02000175,3416,950,1089,697,50
W02000176,4011,1460,1115,1113,50
W02000177,2982,873,1249,442,27
W02000178,3753,416,704,2295,112
W02000179,2807,1101,1160,213,38
W02000180,3416,839,1030,1109,72
W02000181,2980,837,880,865,83
W02000182,3446,1159,1263,420,54
W02000183,4279,1102,1152,1016,83
W02000184,3176,1033,1031,766,57
W02000185,2175,1009,799,175,34
W02000186,3850,564,605,2301,124
W02000187,2373,1135,865,170,21
W02000188,3321,980,869,567,75
W02000189,3678,1269,1079,916,65
W02000190,2027,1012,732,81,22
W02000191,3916,1126,1064,308,64
W02000192,5079,748,644,1620,76
W02000193,3609,821,520,476,53
W02000194,2448,1280,669,90,40
W02000195,2672,1542,810,64,40
W02000196,3062,1305,855,595,62
W02000197,2637,1522,782,90,55
W02000198,3478,1751,1078,72,57
W02000200,2232,952,627,462,33
W02000201,2336,940,674,419,36
W02000202,4904,1856,1688,846,85
W02000203,2813,1078,951,513,38
W02000204,2940,1358,1174,172,30
W02000205,2595,987,835,534,49
W02000206,3367,1099,826,800,73
W02000207,2139,984,907,107,25
W02000208,3773,1332,1454,505,51
W02000209,2264,882,483,680,47
W02000210,2663,803,833,750,51
W02000211,3588,1008,1064,884,57
W02000212,3342,1162,1172,731,55
W02000213,2924,1325,1130,240,39
W02000214,4151,1254,1124,1382,117
W02000215,4234,1264,1124,1004,113
W02000216,3019,1173,1097,186,54
W02000217,2716,891,1075,423,46
W02000417,4393,1628,1376,907,73
W02000218,2966,1101,943,372,44
W02000219,3223,1196,1136,456,38
W02000220,3449,1256,1226,444,35
W02000221,3230,1042,1128,607,36
W02000222,2585,1086,945,301,34
W02000223,2337,711,959,367,29
W02000224,2556,772,995,483,31
W02000225,3783,1120,1434,772,55
W02000226,4163,1539,1782,385,41
W02000227,3023,860,1032,746,47
W02000228,2350,1010,917,123,38
W02000229,2616,872,950,531,38
W02000230,2171,1022,914,32,25
W02000231,3770,1090,1094,861,51
W02000232,2427,722,1217,109,22
W02000233,2602,646,977,589,25
W02000234,4112,1155,2006,516,42
W02000235,4073,2025,1284,133,54
W02000236,3079,1234,1093,272,52
W02000237,2158,1086,802,53,36
W02000238,2715,1452,840,101,41
W02000239,2688,1278,1061,79,46
W02000240,3628,1347,1419,459,33
W02000241,4554,1651,1509,134,68
W02000242,3333,1531,1194,348,27
W02000243,3784,822,1142,1494,33
W02000244,4318,1824,1645,406,38
W02000245,3586,749,1633,672,25
W02000246,2347,1140,1004,63,15
W02000247,3637,1505,1336,338,35
W02000248,4624,1130,1715,511,42
W02000249,3934,977,1377,836,52
W02000250,4307,1323,1761,310,40
W02000251,3892,1139,1380,550,35
W02000367,2456,1156,1014,21,34
W02000368,2488,783,1244,90,18
W02000369,3115,599,1764,195,23
W02000370,2957,1707,1003,16,22
W02000371,3989,1126,1480,820,66
W02000372,3060,1206,1401,157,27
W02000373,2668,615,853,896,60
W02000374,2293,1135,914,41,27
W02000375,2783,488,1165,725,25
W02000376,2989,969,1097,639,28
W02000377,2876,584,1576,270,17
W02000378,3096,1338,1230,107,27
W02000379,2562,250,560,1486,38
W02000380,2764,1083,1326,102,29
W02000381,2799,825,920,725,57
W02000382,2342,504,647,944,58
W02000383,3027,750,1153,755,27
W02000384,2322,1017,963,94,17
W02000385,2453,1140,906,62,16
W02000386,3349,1543,1217,215,45
W02000387,2419,1054,947,55,21
W02000388,2384,896,950,299,17
W02000389,3504,895,1226,899,46
W02000390,2365,1176,840,102,19
W02000391,2426,516,681,251,50
W02000392,3794,1551,1505,142,57
W02000393,2963,739,1066,744,48
W02000394,2739,460,446,81,35
W02000395,2727,750,986,242,25
W02000396,2963,552,695,160,41
W02000397,2985,888,996,733,59
W02000398,3453,320,276,241,72
W02000399,4602,577,679,638,52
W02000400,3147,687,919,234,38
W02000401,2688,858,1077,246,38
W02000402,4064,488,849,1088,88
W02000403,3077,477,1068,981,64
W02000404,2786,486,775,902,62
W02000405,2996,384,632,1682,50
W02000406,3566,998,1317,419,53
W02000407,2637,527,760,1036,47
W02000408,3011,492,573,795,70
W02000409,2541,674,853,779,47
W02000410,3039,694,909,486,69
W02000411,2703,545,899,892,36
W02000412,2804,613,915,560,70
W02000422,3654,282,944,214,29
W02000423,4132,391,897,1113,98
W02000252,3742,1285,1118,936,80
W02000253,2722,1059,884,237,41
W02000254,3356,1322,1187,342,39
W02000255,2718,1039,877,522,34
W02000256,4329,1650,1254,647,57
W02000257,3282,1230,967,544,57
W02000258,2573,1077,661,368,54
W02000259,2427,910,638,444,29
W02000260,2640,1082,646,505,47
W02000261,3362,1537,1035,245,50
W02000262,2322,963,782,181,25
W02000263,2694,965,908,349,41
W02000264,2657,1012,675,390,32
W02000265,3944,1529,1215,558,66
W02000266,3183,1004,1223,623,37
W02000267,2804,1169,896,173,37
W02000268,4030,1629,1417,278,53
W02000269,3598,1398,1129,444,69
W02000270,2888,1117,1141,181,42
W02000271,2487,843,697,573,46
W02000272,4294,1647,1593,312,66
W02000273,3732,875,864,975,87
W02000274,3921,1249,1538,728,64
W02000275,2501,878,847,494,45
W02000276,2518,1185,843,314,32
W02000277,3098,950,1190,602,49
W02000278,3623,1189,2014,29,19
W02000279,3166,961,1425,405,47
W02000280,3266,993,1500,368,41
W02000281,3293,1189,1302,403,45
W02000282,4493,1402,2106,503,45
W02000284,4048,1234,1309,892,72
W02000285,3385,1414,1220,304,43
W02000286,2966,811,627,1010,80
W02000287,3380,1316,1333,292,54
W02000288,3512,1377,1036,581,62
W02000289,3316,1206,1294,429,45
W02000415,3657,919,789,1610,96
W02000290,3857,1168,1067,1272,41
W02000291,3151,1116,960,645,28
W02000292,2432,763,777,587,24
W02000293,2645,910,822,523,17
W02000294,2363,891,880,365,25
W02000295,3790,1361,1543,529,33
W02000296,3214,987,1036,847,33
W02000297,3214,980,1341,502,33
W02000298,2940,973,1227,406,24
W02000299,2743,973,917,525,29
W02000300,3535,1205,1224,721,30
W02000301,3039,918,1215,599,23
W02000302,4114,1527,1605,447,45
W02000303,2948,949,1174,422,34
W02000304,2436,772,857,467,23
W02000305,2743,881,1080,531,18
W02000306,2364,839,762,404,28
W02000307,2778,737,1097,508,19
W02000308,3760,1102,1516,727,22
W02000309,2837,959,1077,498,34
